Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Total Items,Target,Price,Restock Needed,Season Month
2024-01-05 10:57:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,M,18,48,66,68,6861,50,January
2024-01-06 13:01:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,L,80,26,106,36,3404,0,January
2024-01-26 10:26:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,XL,11,26,37,36,1416,25,January
2024-01-12 12:10:20,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,XXL,84,34,118,54,6904,0,January
2024-01-09 18:33:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XS,10,30,40,50,1409,40,January
2024-01-23 18:39:21,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,S,10,21,31,31,3997,21,January
2024-01-12 20:23:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,M,30,21,51,31,3261,1,January
2024-01-12 12:52:01,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,L,21,49,70,69,7023,48,January
2024-01-03 19:26:02,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XL,57,17,74,22,5454,0,January
2024-01-22 17:40:44,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XXL,37,47,84,67,2122,30,January
2024-10-25 10:00:35,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,XS,100,36,136,56,1024,0,October
2024-08-16 20:49:59,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,S,67,16,83,21,5959,0,August
2024-09-16 10:11:18,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,M,94,34,128,54,3556,0,September
2024-08-13 14:31:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,L,13,49,62,69,7199,56,August
2024-04-20 10:35:57,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,XL,51,46,97,66,3838,15,April
2024-09-24 10:44:42,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,XXL,70,42,112,62,2371,0,September
2024-11-06 18:21:11,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,XS,12,39,51,59,6834,47,November
2024-05-03 10:41:31,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,S,41,34,75,54,7418,13,May
2024-10-27 20:43:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,M,37,44,81,64,639,27,October
2024-09-21 17:15:17,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,L,54,31,85,51,3092,0,September
2024-04-09 17:22:38,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,XL,80,36,116,56,2078,0,April
2024-02-25 14:55:09,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,XXL,84,20,104,30,5131,0,February
2024-01-04 11:38:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,XS,20,37,57,57,711,37,January
2024-08-04 10:06:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,S,82,11,93,16,1833,0,August
2024-03-08 10:21:00,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,M,44,26,70,36,1280,0,March
2024-01-27 14:31:47,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,L,59,32,91,52,6988,0,January
2024-12-20 18:26:19,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,XL,49,39,88,59,6794,10,December
2024-02-10 17:20:17,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,XXL,59,39,98,59,904,0,February
2024-08-17 10:18:11,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,XS,73,27,100,37,4504,0,August
2024-05-24 16:56:39,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,S,55,46,101,66,4948,11,May
2024-07-03 20:14:45,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,M,74,8,82,10,5373,0,July
2024-02-09 11:27:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,L,66,14,80,19,2288,0,February
2024-09-20 16:10:42,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,XL,19,46,65,66,6586,47,September
2024-11-13 17:57:04,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,XXL,20,40,60,60,3884,40,November
2024-02-28 10:14:24,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,XS,13,24,37,34,6088,21,February
2024-03-08 11:15:25,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,S,19,42,61,62,7756,43,March
2024-08-12 16:50:20,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,M,32,29,61,39,3793,7,August
2024-03-15 15:48:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,L,12,45,57,65,6168,53,March
2024-10-03 19:11:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,XL,64,17,81,22,7059,0,October
2024-02-11 16:43:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,XXL,88,16,104,21,2047,0,February
2024-04-16 11:52:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,XS,80,32,112,52,7483,0,April
2024-07-08 15:56:40,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,S,40,22,62,32,4086,0,July
2024-04-14 13:37:25,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,M,13,8,21,10,5488,0,April
2024-12-10 12:22:15,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,L,83,11,94,16,4234,0,December
2024-11-01 16:27:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,XL,96,34,130,54,3647,0,November
2024-05-28 11:40:35,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,XXL,93,30,123,50,6308,0,May
2024-08-28 17:33:06,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,XS,98,26,124,36,7579,0,August
2024-05-15 20:50:32,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,S,34,44,78,64,6770,30,May
2024-07-02 11:47:32,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,M,83,36,119,56,5418,0,July
2024-04-13 15:14:55,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,L,89,33,122,53,5874,0,April
2024-10-06 20:31:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,XL,71,16,87,21,5923,0,October
2024-12-03 18:50:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,XXL,63,25,88,35,7799,0,December
2024-08-10 16:03:04,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,XS,15,23,38,33,7074,18,August
2024-03-02 20:11:46,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,S,100,37,137,57,6740,0,March
2024-01-13 17:42:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,M,84,38,122,58,6294,0,January
2024-03-03 12:27:50,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,L,96,32,128,52,5243,0,March
2024-04-06 18:53:11,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,XL,62,7,69,9,5331,0,April
2024-01-04 19:38:27,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,XXL,90,20,110,30,5890,0,January
2024-08-08 13:23:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Jockey,XS,88,19,107,24,2613,0,August
2024-01-05 12:27:32,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Jockey,S,19,7,26,9,3697,0,January
2024-09-18 11:34:15,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Jockey,M,90,17,107,22,1590,0,September
2024-11-25 20:07:07,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Jockey,L,51,27,78,37,6957,0,November
2024-01-26 13:59:10,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Jockey,XL,48,10,58,15,6738,0,January
2024-05-18 13:50:47,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Jockey,XXL,27,38,65,58,2208,31,May
2024-08-11 18:10:17,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Van Heusen,XS,77,22,99,32,4965,0,August
2024-11-21 15:46:58,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Van Heusen,S,62,5,67,7,6884,0,November
2024-12-21 13:03:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Van Heusen,M,77,46,123,66,4542,0,December
2024-07-09 16:41:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Van Heusen,L,89,27,116,37,7169,0,July
2024-07-04 16:54:51,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Van Heusen,XL,81,33,114,53,7244,0,July
2024-10-02 14:04:09,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Van Heusen,XXL,21,42,63,62,5139,41,October
2024-01-01 16:39:42,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Calvin Klein,XS,10,29,39,39,3821,29,January
2024-12-27 11:01:16,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Calvin Klein,S,62,15,77,20,1743,0,December
2024-12-25 14:16:12,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Calvin Klein,M,95,23,118,33,5124,0,December
2024-10-21 15:37:58,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Calvin Klein,L,47,17,64,22,4027,0,October
2024-07-27 16:56:46,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Calvin Klein,XL,95,28,123,38,4268,0,July
2024-02-15 13:50:31,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Calvin Klein,XXL,93,39,132,59,5186,0,February
2024-05-06 19:16:34,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Max,XS,73,43,116,63,5768,0,May
2024-05-07 14:03:00,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Max,S,100,30,130,50,6288,0,May
2024-05-14 16:22:23,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Max,M,41,8,49,10,920,0,May
2024-05-12 18:51:03,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Max,L,11,24,35,34,7646,23,May
2024-05-25 20:06:53,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Max,XL,80,32,112,52,7286,0,May
2024-05-13 18:45:59,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Max,XXL,14,45,59,65,5894,51,May
2024-05-09 15:55:29,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Allen Solly,XS,32,18,50,23,1378,0,May
2024-05-01 15:44:32,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Allen Solly,S,99,35,134,55,2496,0,May
2024-05-04 15:03:33,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Allen Solly,M,97,20,117,30,3129,0,May
2024-05-06 15:17:34,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Allen Solly,L,58,44,102,64,920,6,May
2024-05-01 16:11:08,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Allen Solly,XL,78,35,113,55,3049,0,May
2024-05-21 17:34:17,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Allen Solly,XXL,70,47,117,67,6960,0,May
2024-05-22 11:35:47,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Levi's,XS,63,26,89,36,3110,0,May
2024-05-06 20:49:23,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Levi's,S,22,47,69,67,1731,45,May
2024-05-27 16:01:25,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Levi's,M,86,47,133,67,2451,0,May
2024-05-12 18:57:44,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Levi's,L,64,47,111,67,5201,3,May
2024-05-15 16:50:25,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Levi's,XL,68,36,104,56,4815,0,May
2024-05-18 11:18:38,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",T-shirts,Men,Levi's,XXL,33,48,81,68,5538,35,May
2024-08-02 14:10:40,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Max,XS,61,35,96,55,7307,0,August
2024-08-22 15:48:53,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Max,S,14,18,32,23,1149,9,August
2024-08-16 16:10:57,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Max,M,22,17,39,22,6158,0,August
2024-08-27 15:38:13,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Max,L,63,27,90,37,3841,0,August
2024-08-17 16:27:33,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Max,XL,73,41,114,61,3213,0,August
2024-08-06 13:52:42,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Max,XXL,93,39,132,59,7794,0,August
2024-08-09 18:44:22,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Levi's,XS,92,9,101,11,2501,0,August
2024-08-08 11:22:03,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Levi's,S,89,20,109,30,6730,0,August
2024-08-14 16:08:28,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Levi's,M,10,39,49,59,6380,49,August
2024-08-20 17:38:11,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Levi's,L,26,26,52,36,5914,10,August
2024-08-21 11:40:03,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Levi's,XL,65,31,96,51,6412,0,August
2024-08-12 11:21:06,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Levi's,XXL,94,38,132,58,2634,0,August
2024-08-19 20:26:13,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Lee Cooper,XS,73,30,103,50,1571,0,August
2024-08-03 14:55:09,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Lee Cooper,S,83,25,108,35,559,0,August
2024-08-22 16:28:19,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Lee Cooper,M,56,22,78,32,3628,0,August
2024-08-11 16:15:45,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Lee Cooper,L,96,44,140,64,3930,0,August
2024-08-25 17:29:55,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Lee Cooper,XL,10,49,59,69,6416,59,August
2024-08-01 15:19:01,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jeans,Men,Lee Cooper,XXL,82,31,113,51,7164,0,August
2024-12-07 20:32:50,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Max,XS,70,18,88,23,6153,0,December
2024-10-17 19:13:25,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Max,S,99,22,121,32,7768,0,October
2024-07-24 12:26:52,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Max,M,24,17,41,22,2733,0,July
2024-12-14 10:39:26,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Max,L,65,24,89,34,6405,0,December
2024-01-01 20:37:11,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Max,XL,53,39,92,59,2124,6,January
2024-06-25 11:01:43,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Max,XXL,33,13,46,18,1873,0,June
2024-10-22 20:00:33,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Peter England,XS,97,9,106,11,7525,0,October
2024-02-01 14:29:55,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Peter England,S,54,23,77,33,6715,0,February
2024-06-20 17:20:18,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Peter England,M,16,8,24,10,1801,0,June
2024-12-28 19:34:33,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Peter England,L,77,43,120,63,1125,0,December
2024-11-12 13:15:15,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Peter England,XL,28,38,66,58,6868,30,November
2024-03-20 15:10:20,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Peter England,XXL,28,14,42,19,784,0,March
2024-10-04 11:16:13,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Raymond,XS,26,19,45,24,2719,0,October
2024-06-02 16:25:49,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Raymond,S,26,18,44,23,1660,0,June
2024-01-26 17:23:42,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Raymond,M,73,24,97,34,2105,0,January
2024-07-18 10:05:18,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Raymond,L,100,26,126,36,6510,0,July
2024-10-15 16:27:20,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Raymond,XL,53,30,83,50,6114,0,October
2024-06-26 18:11:21,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Shirts,Men,Raymond,XXL,38,17,55,22,7835,0,June
2024-05-18 19:00:04,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Max,XS,40,38,78,58,4798,18,May
2024-05-25 12:13:12,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Max,S,33,26,59,36,4682,3,May
2024-05-10 14:52:01,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Max,M,36,11,47,16,685,0,May
2024-05-07 20:36:23,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Max,L,87,28,115,38,1845,0,May
2024-05-22 14:24:41,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Max,XL,96,23,119,33,2706,0,May
2024-05-21 16:46:23,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Max,XXL,65,48,113,68,1260,3,May
2024-05-02 10:26:59,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Biba,XS,58,7,65,9,6490,0,May
2024-05-27 11:08:14,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Biba,S,34,33,67,53,2361,19,May
2024-05-26 17:58:48,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Biba,M,94,30,124,50,6112,0,May
2024-05-19 10:39:22,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Biba,L,24,37,61,57,4120,33,May
2024-05-08 18:21:25,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Biba,XL,56,29,85,39,4427,0,May
2024-05-20 20:35:49,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Biba,XXL,85,5,90,7,6225,0,May
2024-05-22 10:27:32,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Global Desi,XS,56,23,79,33,3120,0,May
2024-05-01 18:19:35,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Global Desi,S,45,43,88,63,1992,18,May
2024-05-11 10:21:20,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Global Desi,M,69,35,104,55,5049,0,May
2024-05-04 18:59:22,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Global Desi,L,77,30,107,50,6642,0,May
2024-05-02 18:21:08,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Global Desi,XL,66,34,100,54,766,0,May
2024-05-01 19:59:48,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Dresses,Women,Global Desi,XXL,11,19,30,24,2136,13,May
2024-10-09 10:12:14,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Max,XS,81,40,121,60,2388,0,October
2024-10-05 15:57:56,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Max,S,100,23,123,33,7725,0,October
2024-10-25 20:34:56,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Max,M,64,19,83,24,4371,0,October
2024-10-21 16:03:46,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Max,L,92,25,117,35,4569,0,October
2024-10-05 13:27:21,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Max,XL,93,12,105,17,788,0,October
2024-10-02 15:08:37,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Max,XXL,77,32,109,52,1219,0,October
2024-10-06 18:27:27,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Biba,XS,52,37,89,57,5417,5,October
2024-10-24 14:16:38,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Biba,S,70,8,78,10,2385,0,October
2024-10-03 10:07:11,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Biba,M,29,15,44,20,523,0,October
2024-10-09 19:08:20,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Biba,L,29,47,76,67,4398,38,October
2024-10-25 18:21:14,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Biba,XL,75,29,104,39,2221,0,October
2024-10-13 20:45:16,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Biba,XXL,20,9,29,11,4471,0,October
2024-10-19 11:08:59,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Aurelia,XS,35,7,42,9,3373,0,October
2024-10-12 13:23:53,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Aurelia,S,36,12,48,17,4905,0,October
2024-10-16 13:33:38,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Aurelia,M,98,29,127,39,5953,0,October
2024-10-25 12:30:15,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Aurelia,L,30,9,39,11,3352,0,October
2024-10-12 15:58:43,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Aurelia,XL,13,5,18,7,7108,0,October
2024-10-24 16:55:34,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Kurtis,Women,Aurelia,XXL,65,12,77,17,2208,0,October
2024-10-21 18:09:39,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Max,XS,49,16,65,21,7821,0,October
2024-10-12 18:27:51,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Max,S,22,6,28,8,3372,0,October
2024-10-10 13:58:51,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Max,M,33,19,52,24,7014,0,October
2024-10-11 11:38:08,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Max,L,21,45,66,65,734,44,October
2024-10-04 14:12:57,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Max,XL,69,29,98,39,4995,0,October
2024-10-05 10:29:54,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Max,XXL,65,7,72,9,5286,0,October
2024-10-17 12:32:28,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Avassa,XS,62,17,79,22,4709,0,October
2024-10-04 14:02:52,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Avassa,S,65,34,99,54,1794,0,October
2024-10-12 12:28:44,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Avassa,M,94,9,103,11,3803,0,October
2024-10-27 18:17:57,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Avassa,L,55,30,85,50,7764,0,October
2024-10-21 13:41:47,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Avassa,XL,51,32,83,52,4885,1,October
2024-10-12 16:41:21,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Sarees,Women,Avassa,XXL,24,40,64,60,6068,36,October
2024-01-14 17:14:15,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jackets,Men,Max,XS,20,41,61,61,7106,41,January
2024-01-15 10:32:43,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jackets,Men,Max,S,31,34,65,54,3348,23,January
2024-01-26 16:28:19,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jackets,Men,Max,M,68,13,81,18,1285,0,January
2024-01-08 14:11:04,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jackets,Men,Max,L,51,47,98,67,744,16,January
2024-01-05 17:28:09,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jackets,Men,Max,XL,38,30,68,50,2646,12,January
2024-01-19 13:38:45,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jackets,Men,Max,XXL,22,28,50,38,5328,16,January
2024-01-07 12:43:17,"Tambaram, Chennai","Max Showroom - Tambaram, Chennai",Jackets,Men,Woodland,XS,44,47,91,67,4125,23,January
